,id,gpt_maximum_classification,gpt_average_classification,gpt_sum,gpt_length
15630,r191015c,0,0.0,0,2
15631,r191015b,0,0.0,0,2
15632,r191017a,0,0.0,0,3
15633,r191017b,0,0.0,0,2
15634,r191016b,0,0.0,0,2
15635,r191016c,0,0.0,0,1
15636,r191017c,0,0.0,0,3
15637,r191017d,0,0.0,0,1
15638,r191017e,0,0.0,0,2
15639,r191017f,0,0.0,0,1
15640,r191018a,1,1.0,1,1
15641,r191018b,0,0.0,0,1
15642,r191018c,0,0.0,0,1
15643,r191018d,0,0.0,0,1
15644,r191018e,0,0.0,0,1
15645,r191018g,1,1.0,1,1
15646,r191018f,0,0.0,0,1
15647,r191018h,1,1.0,1,1
15648,r191021a,0,0.0,0,2
15649,r191021b,0,0.0,0,3
15650,r191021c,1,1.0,1,1
15651,r191022a,0,0.0,0,1
15652,r191022b,0,0.0,0,1
15653,r191024a,0,0.0,0,1
15654,r191024b,0,0.0,0,1
15655,r191023a,1,0.5,1,2
15656,r191023b,0,0.0,0,7
15657,r191023c,0,0.0,0,2
15658,r191023d,0,0.0,0,1
15659,r191023e,1,0.5,2,4
15660,r191023f,1,1.0,2,2
15661,r191023g,0,0.0,0,1
15662,r191025a,0,0.0,0,1
15663,r191025b,0,0.0,0,2
15664,r191025c,0,0.0,0,2
15665,r191025d,0,0.0,0,1
15666,r191025e,0,0.0,0,1
15667,r191024c,0,0.0,0,1
15668,r191025f,0,0.0,0,1
15669,r191028a,0,0.0,0,2
15670,r191028b,0,0.0,0,1
15671,r191028c,1,1.0,1,1
15672,r191030a,0,0.0,0,2
15673,r191030b,1,1.0,1,1
15674,r191029a,1,1.0,2,2
15675,r191029b,1,1.0,2,2
15676,r191029c,0,0.0,0,1
15677,r191030c,0,0.0,0,2
15678,r191030d,0,0.0,0,1
15679,r191030e,0,0.0,0,1
15680,r191030f,0,0.0,0,1
15681,r191101a,0,0.0,0,2
15682,r191031a,1,1.0,1,1
15683,r191031b,1,0.3333333333333333,1,3
15684,r191101d,0,0.0,0,1
15685,r191101b,0,0.0,0,3
15686,r191101c,0,0.0,0,1
15687,r191105a,0,0.0,0,2
15688,r191105b,0,0.0,0,1
15689,r191104f,0,0.0,0,3
15690,r191104e,0,0.0,0,3
15691,r191104c,1,1.0,2,2
15692,r191104d,0,0.0,0,1
15693,r191104a,0,0.0,0,2
15694,r191104b,0,0.0,0,2
15695,r191105i,0,0.0,0,1
15696,r191105d,0,0.0,0,1
15697,r191105e,0,0.0,0,3
15698,r191105f,0,0.0,0,2
15699,r191105g,0,0.0,0,1
15700,r191105h,0,0.0,0,2
15701,r191105j,0,0.0,0,1
15702,r191105c,0,0.0,0,3
15703,r191106a,0,0.0,0,1
15704,r191106b,0,0.0,0,1
15705,r191106c,0,0.0,0,1
15706,r191106d,0,0.0,0,1
15707,r191106e,0,0.0,0,1
15708,r191108a,1,1.0,3,3
15709,r191107a,1,1.0,1,1
15710,r191107b,0,0.0,0,1
15711,r191107c,0,0.0,0,2
15712,r191107d,0,0.0,0,3
15713,r191107e,0,0.0,0,1
15714,r191107f,0,0.0,0,1
15715,r191107g,0,0.0,0,1
15716,r191107h,0,0.0,0,1
15717,r191107i,0,0.0,0,1
15718,r191108b,0,0.0,0,1
15719,r191108c,0,0.0,0,2
15720,r191111a,1,1.0,2,2
15721,r191112a,0,0.0,0,1
15722,r191112b,0,0.0,0,2
15723,r191111b,0,0.0,0,2
15724,r191111c,0,0.0,0,1
15725,r191112c,0,0.0,0,4
15726,r191112d,0,0.0,0,2
15727,r191112e,0,0.0,0,2
15728,r191112f,1,1.0,2,2
15729,r191113a,0,0.0,0,1
15730,r191113b,0,0.0,0,3
15731,r191113c,1,1.0,2,2
15732,r191113d,0,0.0,0,1
15733,r191113e,1,1.0,2,2
15734,r191115a,1,1.0,3,3
15735,r191115b,0,0.0,0,2
15736,r191115c,0,0.0,0,2
15737,r191115d,0,0.0,0,2
15738,r191115e,0,0.0,0,1
15739,r191115f,0,0.0,0,2
15740,r191115g,0,0.0,0,3
15741,r191115h,0,0.0,0,4
15742,r191115i,0,0.0,0,1
15743,r191115j,1,0.5,1,2
15744,r191115k,0,0.0,0,1
15745,r191115l,0,0.0,0,1
15746,r191115m,0,0.0,0,2
15747,r191115n,0,0.0,0,1
15748,r191118a,0,0.0,0,1
15749,r191119a,0,0.0,0,2
15750,r191118d,0,0.0,0,2
15751,r191118b,0,0.0,0,1
15752,r191118c,0,0.0,0,2
15753,r191120d,1,0.5,1,2
15754,r191120e,1,0.5,1,2
15755,r191120c,0,0.0,0,2
15756,r191120a,1,0.4,2,5
15757,r191120b,0,0.0,0,1
15758,r191122l,0,0.0,0,2
15759,r191122k,0,0.0,0,1
15760,r191122a,0,0.0,0,2
15761,r191122b,0,0.0,0,2
15762,r191122c,0,0.0,0,1
15763,r191122d,0,0.0,0,1
15764,r191122e,1,0.5,1,2
15765,r191122f,1,0.5,1,2
15766,r191122g,0,0.0,0,1
15767,r191122i,0,0.0,0,2
15768,r191122j,1,1.0,2,2
15769,r191122h,0,0.0,0,1
15770,r191126a,0,0.0,0,1
15771,r191126b,0,0.0,0,2
15772,r191126c,0,0.0,0,3
15773,r191126d,0,0.0,0,5
15774,r191126e,0,0.0,0,1
15775,r191126f,0,0.0,0,2
15776,r191126g,0,0.0,0,2
15777,r191127a,0,0.0,0,2
15778,r191127b,0,0.0,0,1
15779,r191127c,0,0.0,0,2
15780,r191127d,0,0.0,0,1
15781,r191127e,0,0.0,0,1
15782,r191127f,0,0.0,0,5
15783,r191127g,0,0.0,0,1
15784,r191127h,1,1.0,1,1
15785,r191129a,0,0.0,0,5
15786,r191129b,1,0.3333333333333333,1,3
15787,r191129c,1,0.6666666666666666,2,3
15788,r191128a,0,0.0,0,1
15789,r191128b,0,0.0,0,1
15790,r191128c,0,0.0,0,1
15791,r191128d,0,0.0,0,2
15792,r191128e,0,0.0,0,1
15793,r191128f,0,0.0,0,1
15794,r191128g,0,0.0,0,2
15795,r191129e,0,0.0,0,1
15796,r191129f,0,0.0,0,1
15797,r191129g,0,0.0,0,2
15798,r191129d,0,0.0,0,2
15799,r191203a,0,0.0,0,2
15800,r191203b,1,0.5,1,2
15801,r191202a,0,0.0,0,1
15802,r191202b,0,0.0,0,2
15803,r191202d,0,0.0,0,1
15804,r191202e,0,0.0,0,2
15805,r191202f,0,0.0,0,2
15806,r191202g,0,0.0,0,2
15807,r191202c,0,0.0,0,1
15808,r191203c,0,0.0,0,2
15809,r191204a,0,0.0,0,3
15810,r191204b,1,1.0,2,2
15811,r191204c,0,0.0,0,3
15812,r191204d,0,0.0,0,1
15813,r191204e,0,0.0,0,1
15814,r191204f,0,0.0,0,1
15815,r191210h,0,0.0,0,2
15816,r191210g,0,0.0,0,3
15817,r191210i,0,0.0,0,2
15818,r191210a,0,0.0,0,2
15819,r191210b,0,0.0,0,1
15820,r191210c,0,0.0,0,5
15821,r191210d,0,0.0,0,1
15822,r191210e,0,0.0,0,2
15823,r191210f,0,0.0,0,2
15824,r191212b,0,0.0,0,4
15825,r191211a,1,1.0,1,1
15826,r191211b,0,0.0,0,1
15827,r191211c,1,1.0,1,1
15828,r191211d,0,0.0,0,3
15829,r191211e,1,1.0,1,1
15830,r191211f,0,0.0,0,2
15831,r191211h,1,1.0,1,1
15832,r191211g,0,0.0,0,1
15833,r191212a,0,0.0,0,2
15834,r191212d,0,0.0,0,3
15835,r191212c,0,0.0,0,1
15836,r191213b,1,0.5,1,2
15837,r191213c,1,1.0,1,1
15838,r191213a,1,1.0,1,1
15839,r191213d,0,0.0,0,1
15840,r191213e,0,0.0,0,3
15841,r191213f,0,0.0,0,1
15842,r191213g,0,0.0,0,1
15843,r191213h,0,0.0,0,3
15844,r191216a,0,0.0,0,2
15845,r191217a,0,0.0,0,2
15846,r191217b,0,0.0,0,3
15847,r191217c,1,0.5,1,2
15848,r191217d,0,0.0,0,2
15849,r191217e,0,0.0,0,1
15850,r191217f,0,0.0,0,2
15851,r191218a,0,0.0,0,2
15852,r191218b,0,0.0,0,3
15853,r191218c,0,0.0,0,2
15854,r191218d,0,0.0,0,1
15855,r191218e,1,1.0,1,1
15856,r191218f,0,0.0,0,3
15857,r191218g,0,0.0,0,3
15858,r191220a,0,0.0,0,1
15859,r191220b,0,0.0,0,1
15860,r191220c,0,0.0,0,1
15861,r191220d,0,0.0,0,2
15862,r191220e,0,0.0,0,2
15863,r191220f,1,0.5,1,2
15864,r191220g,0,0.0,0,1
15865,r191220h,0,0.0,0,2
15866,r191219a,0,0.0,0,1
15867,r191227a,0,0.0,0,3
15868,r191227b,1,0.3333333333333333,1,3
15869,r200107b,0,0.0,0,2
15870,r200107c,0,0.0,0,1
15871,r200106a,0,0.0,0,2
15872,r200106b,0,0.0,0,1
15873,r200115b,0,0.0,0,1
15874,r200115d,0,0.0,0,2
15875,r200203d,0,0.0,0,9
15876,r200204c,0,0.0,0,1
15877,r200205i,0,0.0,0,1
15878,r200130g,0,0.0,0,1
15879,r200205d,0,0.0,0,1
15880,r200407a,0,0.0,0,1
15881,r191107j,0,0.0,0,1
15882,r190829d,0,0.0,0,3
15883,r190829e,0,0.0,0,3
15884,r190919k,0,0.0,0,1
15885,r190919m,0,0.0,0,1
15886,r190911j,0,0.0,0,1
15887,r190830b,0,0.0,0,3
15888,r190919l,0,0.0,0,3
15889,r191009g,0,0.0,0,1
15890,r191008l,0,0.0,0,2
15891,r191009i,0,0.0,0,1
15892,r190904a,1,1.0,1,1
15893,r191009h,0,0.0,0,1
15894,r191009j,0,0.0,0,1
15895,r191009k,0,0.0,0,1
15896,r190911f,0,0.0,0,1
15897,r190513g,1,1.0,2,2
15898,r190904b,0,0.0,0,1
15899,r190912c,0,0.0,0,1
15900,r191008k,0,0.0,0,1
15901,r201120c,0,0.0,0,2
15902,r200817e,0,0.0,0,1
15903,r200819a,0,0.0,0,1
15904,r200107a,0,0.0,0,1
15905,r200108a,0,0.0,0,2
15906,r200108b,1,1.0,1,1
15907,r200108c,0,0.0,0,2
15908,r200108d,0,0.0,0,1
15909,r200108e,0,0.0,0,1
15910,r200110a,0,0.0,0,2
15911,r200109a,0,0.0,0,1
15912,r200109b,0,0.0,0,6
15913,r200110b,0,0.0,0,1
15914,r200114a,0,0.0,0,1
15915,r200115c,0,0.0,0,1
15916,r200115a,0,0.0,0,1
15917,r200121a,0,0.0,0,1
15918,r200121b,0,0.0,0,1
15919,r200121c,0,0.0,0,1
15920,r200121d,0,0.0,0,2
15921,r200121e,0,0.0,0,1
15922,r200123a,0,0.0,0,3
15923,r200123b,0,0.0,0,1
15924,r200123c,0,0.0,0,2
15925,r200128a,0,0.0,0,1
15926,r200128b,1,0.5,1,2
15927,r200128c,0,0.0,0,3
15928,r200130c,0,0.0,0,1
15929,r200130d,0,0.0,0,1
15930,r200130e,0,0.0,0,1
15931,r200130f,0,0.0,0,2
15932,r200130h,0,0.0,0,1
15933,r200130i,0,0.0,0,1
15934,r200130j,0,0.0,0,4
15935,r200130a,0,0.0,0,2
15936,r200130b,0,0.0,0,2
15937,r200203a,0,0.0,0,1
15938,r200203c,0,0.0,0,3
15939,r200203e,1,1.0,1,1
15940,r200204a,0,0.0,0,1
15941,r200204b,0,0.0,0,3
15942,r200203g,0,0.0,0,1
15943,r200203h,0,0.0,0,3
15944,r200203f,0,0.0,0,3
15945,r200203i,1,0.5,2,4
15946,r200205a,0,0.0,0,5
15947,r200204d,0,0.0,0,1
15948,r200204e,0,0.0,0,1
15949,r200204f,0,0.0,0,2
15950,r200204g,0,0.0,0,2
15951,r200206a,0,0.0,0,2
15952,r200206b,0,0.0,0,1
15953,r200206c,1,1.0,1,1
15954,r200205j,0,0.0,0,2
15955,r200205e,1,1.0,1,1
15956,r200205c,0,0.0,0,2
15957,r200205f,0,0.0,0,1
15958,r200205g,0,0.0,0,1
15959,r200205h,0,0.0,0,1
15960,r200205b,1,1.0,2,2
15961,r200206d,0,0.0,0,2
15962,r200206e,0,0.0,0,1
15963,r200206f,0,0.0,0,2
15964,r200206g,0,0.0,0,2
15965,r200206h,0,0.0,0,2
15966,r200211a,0,0.0,0,2
15967,r200212a,0,0.0,0,3
15968,r200212b,0,0.0,0,2
15969,r200212c,0,0.0,0,1
15970,r200212d,0,0.0,0,2
15971,r200212e,0,0.0,0,2
15972,r200211b,0,0.0,0,2
15973,r200211c,0,0.0,0,2
15974,r200211d,0,0.0,0,2
15975,r200211e,1,0.3333333333333333,1,3
15976,r200211f,0,0.0,0,1
15977,r200211g,0,0.0,0,1
15978,r200212g,0,0.0,0,1
15979,r200212f,0,0.0,0,1
15980,r200217a,0,0.0,0,2
15981,r200217b,1,0.3333333333333333,1,3
15982,r200217c,0,0.0,0,4
15983,r200217d,1,0.3333333333333333,1,3
15984,r200217e,0,0.0,0,4
15985,r200217f,0,0.0,0,1
15986,r200217g,0,0.0,0,1
15987,r200218a,0,0.0,0,4
15988,r200218b,0,0.0,0,2
15989,r200218c,0,0.0,0,1
15990,r200219a,0,0.0,0,2
15991,r200219b,0,0.0,0,2
15992,r200220a,0,0.0,0,1
15993,r200221a,1,0.5,1,2
15994,r200221b,0,0.0,0,2
15995,r200223a,0,0.0,0,4
15996,r200228a,0,0.0,0,1
15997,r200228b,0,0.0,0,1
15998,r200228c,0,0.0,0,2
15999,r200228d,1,0.5,1,2
16000,r200228e,1,1.0,2,2
16001,r200228f,0,0.0,0,2
16002,r200228g,0,0.0,0,3
16003,r200302a,0,0.0,0,1
16004,r200302b,0,0.0,0,2
16005,r200302c,1,1.0,1,1
16006,r200302d,1,1.0,1,1
16007,r200302e,0,0.0,0,4
16008,r200302g,0,0.0,0,1
16009,r200304a,0,0.0,0,1
16010,r200304b,0,0.0,0,2
16011,r200304c,0,0.0,0,1
16012,r200304d,1,1.0,2,2
16013,r200304e,0,0.0,0,2
16014,r200304f,0,0.0,0,3
16015,r200304g,1,1.0,4,4
16016,r200306a,0,0.0,0,2
16017,r200306b,0,0.0,0,1
16018,r200306c,1,0.14285714285714285,1,7
16019,r200305a,0,0.0,0,1
16020,r200305b,0,0.0,0,4
16021,r200305c,0,0.0,0,2
16022,r200305d,0,0.0,0,2
16023,r200305e,0,0.0,0,2
16024,r200305f,0,0.0,0,2
16025,r200305g,0,0.0,0,1
16026,r200306d,0,0.0,0,2
16027,r200306e,0,0.0,0,2
16028,r200306f,0,0.0,0,1
16029,r200306g,0,0.0,0,2
16030,r200306h,1,0.3333333333333333,1,3
16031,r200309a,0,0.0,0,1
16032,r200309b,1,1.0,1,1
16033,r200311a,0,0.0,0,2
16034,r200311b,0,0.0,0,2
16035,r200311c,0,0.0,0,3
16036,r200311d,0,0.0,0,2
16037,r200312b,0,0.0,0,1
16038,r200312c,0,0.0,0,2
16039,r200319a,0,0.0,0,2
16040,r200319d,0,0.0,0,1
16041,r200319e,0,0.0,0,1
16042,r200319b,0,0.0,0,2
16043,r200319c,0,0.0,0,1
16044,r200324a,0,0.0,0,2
16045,r200323a,0,0.0,0,1
16046,r200323b,0,0.0,0,1
16047,r200326a,0,0.0,0,2
16048,r200326b,0,0.0,0,2
16049,r200331a,0,0.0,0,2
16050,r200403a,0,0.0,0,1
16051,r200406a,0,0.0,0,1
16052,r200406b,0,0.0,0,1
16053,r200406d,0,0.0,0,1
16054,r200409a,0,0.0,0,2
16055,r200409b,0,0.0,0,1
16056,r200414a,0,0.0,0,1
16057,r200414b,0,0.0,0,2
16058,r200415a,0,0.0,0,2
16059,r200417a,0,0.0,0,1
16060,r200417b,0,0.0,0,1
16061,r200416a,0,0.0,0,1
16062,r200416b,0,0.0,0,2
16063,r200604a,0,0.0,0,2
16064,r200604b,0,0.0,0,1
16065,r200604c,0,0.0,0,2
16066,r200604d,0,0.0,0,1
16067,r200604e,0,0.0,0,3
16068,r200604g,0,0.0,0,1
16069,r200529a,0,0.0,0,1
16070,r200529b,1,1.0,1,1
16071,r200529c,0,0.0,0,4
16072,r200528a,1,0.5,1,2
16073,r200528b,0,0.0,0,1
16074,r200528c,0,0.0,0,1
16075,r200528d,0,0.0,0,1
16076,r200526a,0,0.0,0,2
16077,r200526b,0,0.0,0,2
16078,r200526c,0,0.0,0,5
16079,r200526d,0,0.0,0,1
16080,r200526e,0,0.0,0,1
16081,r200526f,0,0.0,0,1
16082,r200525b,0,0.0,0,3
16083,r200525c,0,0.0,0,1
16084,r200525d,0,0.0,0,1
16085,r200525e,0,0.0,0,1
16086,r200522a,0,0.0,0,1
16087,r200522b,0,0.0,0,1
16088,r200609a,0,0.0,0,1
16089,r200609b,0,0.0,0,1
16090,r200608a,1,1.0,1,1
16091,r200605a,1,1.0,1,1
16092,r200522c,0,0.0,0,1
16093,r200522d,0,0.0,0,5
16094,r200522e,0,0.0,0,1
16095,r200520a,0,0.0,0,2
16096,r200520b,0,0.0,0,2
16097,r200519a,0,0.0,0,1
16098,r200519b,0,0.0,0,2
16099,r200519c,0,0.0,0,1
16100,r200515a,0,0.0,0,2
16101,r200514a,0,0.0,0,2
16102,r200513a,0,0.0,0,1
16103,r200512a,0,0.0,0,1
16104,r200512b,0,0.0,0,4
16105,r200511a,0,0.0,0,1
16106,r200508a,1,1.0,1,1
16107,r200507a,0,0.0,0,1
16108,r200504a,0,0.0,0,2
16109,r200430a,0,0.0,0,1
16110,r200429a,0,0.0,0,1
16111,r200427a,0,0.0,0,1
16112,r200421a,0,0.0,0,2
16113,r200421b,0,0.0,0,1
16114,r200420a,0,0.0,0,1
16115,r200420b,0,0.0,0,1
16116,r200420c,0,0.0,0,1
16117,r200420d,0,0.0,0,1
16118,r200619a,1,1.0,1,1
16119,r200619b,0,0.0,0,3
16120,r200617a,0,0.0,0,2
16121,r200617b,0,0.0,0,1
16122,r200616a,0,0.0,0,2
16123,r200616b,0,0.0,0,1
16124,r200616c,0,0.0,0,2
16125,r200615a,0,0.0,0,1
16126,r200611a,0,0.0,0,2
16127,r200611b,0,0.0,0,1
16128,r200611c,0,0.0,0,6
16129,r200611d,0,0.0,0,1
16130,r200611e,0,0.0,0,1
16131,r200610a,0,0.0,0,2
16132,r200715a,0,0.0,0,2
16133,r200715b,0,0.0,0,2
16134,r200715c,0,0.0,0,1
16135,r200715d,0,0.0,0,1
16136,r200715f,0,0.0,0,2
16137,r200715g,1,1.0,1,1
16138,r200715o,0,0.0,0,1
16139,r200716a,0,0.0,0,1
16140,r200716b,0,0.0,0,1
16141,r200716c,0,0.0,0,2
16142,r200716d,0,0.0,0,2
16143,r200715h,0,0.0,0,1
16144,r200715i,0,0.0,0,1
16145,r200715j,0,0.0,0,2
16146,r200715m,0,0.0,0,2
16147,r200715l,0,0.0,0,1
16148,r200715k,0,0.0,0,1
16149,r200715n,0,0.0,0,2
16150,r200717a,0,0.0,0,1
16151,r200717b,0,0.0,0,2
16152,r200717c,0,0.0,0,3
16153,r200717d,0,0.0,0,1
16154,r200717e,0,0.0,0,1
16155,r200717f,1,1.0,2,2
16156,r200717g,0,0.0,0,2
16157,r200717j,0,0.0,0,4
16158,r200717h,1,1.0,2,2
16159,r200717i,0,0.0,0,2
16160,r200717k,0,0.0,0,3
16161,r200717l,0,0.0,0,1
16162,r200803a,0,0.0,0,2
16163,r200803c,0,0.0,0,4
16164,r200803b,0,0.0,0,1
16165,r200804a,0,0.0,0,2
16166,r200803d,0,0.0,0,2
16167,r200803e,0,0.0,0,2
16168,r200803f,0,0.0,0,2
16169,r200803h,0,0.0,0,1
16170,r200803g,0,0.0,0,2
16171,r200803j,0,0.0,0,1
16172,r200804b,0,0.0,0,3
16173,r200804c,0,0.0,0,2
16174,r200804d,0,0.0,0,1
16175,r200804e,0,0.0,0,1
16176,r200804f,1,0.25,1,4
16177,r200804g,1,1.0,1,1
16178,r200807a,0,0.0,0,2
16179,r200807b,0,0.0,0,2
16180,r200807c,0,0.0,0,1
16181,r200807d,0,0.0,0,1
16182,r200807e,0,0.0,0,2
16183,r200807f,0,0.0,0,2
16184,r200807h,0,0.0,0,2
16185,r200807g,0,0.0,0,3
16186,r200807i,0,0.0,0,1
16187,r200807j,0,0.0,0,1
16188,r200807k,0,0.0,0,3
16189,r200807l,0,0.0,0,2
16190,r200807m,1,1.0,1,1
16191,r200807n,0,0.0,0,2
16192,r200807o,0,0.0,0,1
16193,r200807p,0,0.0,0,2
16194,r200811a,0,0.0,0,1
16195,r200811b,0,0.0,0,1
16196,r200811c,0,0.0,0,2
16197,r200810a,0,0.0,0,3
16198,r200813a,0,0.0,0,2
16199,r200814a,0,0.0,0,1
16200,r200814b,0,0.0,0,2
16201,r200814c,0,0.0,0,2
16202,r200813b,0,0.0,0,3
16203,r200813d,0,0.0,0,1
16204,r200813f,0,0.0,0,1
16205,r200814d,0,0.0,0,2
16206,r200814f,0,0.0,0,1
16207,r200814e,0,0.0,0,1
16208,r200814g,0,0.0,0,1
16209,r200814h,0,0.0,0,2
16210,r200814i,0,0.0,0,1
16211,r200817f,0,0.0,0,1
16212,r200817g,0,0.0,0,1
16213,r200817h,0,0.0,0,1
16214,r200817i,0,0.0,0,1
16215,r200818a,0,0.0,0,1
16216,r200820a,0,0.0,0,5
16217,r200820b,0,0.0,0,1
16218,r200825a,0,0.0,0,2
16219,r200827a,0,0.0,0,1
16220,r200827b,0,0.0,0,2
16221,r200827c,0,0.0,0,1
16222,r200827d,0,0.0,0,4
16223,r200827e,0,0.0,0,2
16224,r200831a,0,0.0,0,4
16225,r200831b,0,0.0,0,5
16226,r200901a,0,0.0,0,11
16227,r200903a,1,0.5,1,2
16228,r200902a,0,0.0,0,2
16229,r200902b,0,0.0,0,5
16230,r200903b,0,0.0,0,1
16231,r200903c,0,0.0,0,7
16232,r200903d,0,0.0,0,2
16233,r200904a,0,0.0,0,6
16234,r200908a,0,0.0,0,3
16235,r200911a,0,0.0,0,2
16236,r200911b,0,0.0,0,2
16237,r200911c,0,0.0,0,1
16238,r200910a,0,0.0,0,1
16239,r200910b,0,0.0,0,2
16240,r200910c,0,0.0,0,2
16241,r200910d,0,0.0,0,4
16242,r200911f,0,0.0,0,2
16243,r200911h,0,0.0,0,1
16244,r200911e,0,0.0,0,1
16245,r200914a,0,0.0,0,1
16246,r200914b,0,0.0,0,2
16247,r200914c,0,0.0,0,1
16248,r200911d,0,0.0,0,1
16249,r200915a,0,0.0,0,3
16250,r200914e,0,0.0,0,1
16251,r200914f,0,0.0,0,3
16252,r200914g,0,0.0,0,2
16253,r200915b,0,0.0,0,1
16254,r200915c,1,1.0,1,1
16255,r200916a,0,0.0,0,2
16256,r200918a,1,1.0,1,1
16257,r200918c,0,0.0,0,2
16258,r200918b,1,0.3333333333333333,1,3
16259,r200917a,0,0.0,0,2
16260,r200922a,0,0.0,0,2
16261,r200922b,0,0.0,0,2
16262,r200921b,0,0.0,0,3
16263,r200921c,0,0.0,0,3
16264,r200921a,0,0.0,0,1
16265,r200921d,0,0.0,0,1
16266,r200921e,0,0.0,0,3
16267,r200921f,0,0.0,0,2
16268,r200921g,0,0.0,0,3
16269,r200921h,0,0.0,0,1
16270,r200921i,0,0.0,0,1
16271,r200921j,0,0.0,0,3
16272,r200921k,0,0.0,0,1
16273,r200921l,0,0.0,0,1
16274,r200922c,0,0.0,0,4
16275,r200922d,0,0.0,0,3
16276,r200922e,0,0.0,0,1
16277,r200922f,0,0.0,0,2
16278,r200923c,0,0.0,0,2
16279,r200923d,0,0.0,0,1
16280,r200925a,0,0.0,0,1
16281,r200925b,0,0.0,0,1
16282,r200925c,0,0.0,0,2
16283,r200924c,0,0.0,0,2
16284,r200924d,1,1.0,1,1
16285,r200924e,0,0.0,0,2
16286,r200924f,1,1.0,2,2
16287,r200924g,0,0.0,0,1
16288,r200924h,0,0.0,0,1
16289,r200925d,0,0.0,0,1
16290,r200929a,0,0.0,0,2
16291,r200929b,0,0.0,0,1
16292,r200930a,0,0.0,0,2
16293,r200930b,0,0.0,0,2
16294,r200930c,0,0.0,0,3
16295,r200929d,0,0.0,0,3
16296,r200929e,1,1.0,2,2
16297,r200929f,0,0.0,0,2
16298,r201002a,0,0.0,0,3
16299,r201002b,0,0.0,0,2
16300,r201002c,0,0.0,0,1
16301,r201002d,0,0.0,0,1
16302,r201002e,0,0.0,0,1
16303,r201002f,0,0.0,0,1
16304,r201002g,0,0.0,0,1
16305,r201001a,0,0.0,0,2
16306,r201001b,0,0.0,0,1
16307,r201001c,0,0.0,0,2
16308,r201001d,0,0.0,0,1
16309,r201001e,0,0.0,0,1
16310,r201001f,0,0.0,0,3
16311,r201001g,0,0.0,0,3
16312,r201005a,0,0.0,0,1
16313,r201005b,0,0.0,0,2
16314,r201005c,0,0.0,0,1
16315,r201005d,0,0.0,0,1
16316,r201006b,1,1.0,1,1
16317,r201005e,0,0.0,0,1
16318,r201007a,0,0.0,0,2
16319,r201007b,0,0.0,0,2
16320,r201007c,0,0.0,0,2
16321,r201007d,0,0.0,0,2
16322,r201007e,0,0.0,0,1
16323,r201009d,0,0.0,0,1
16324,r201009a,0,0.0,0,7
16325,r201009b,0,0.0,0,1
16326,r201009c,1,0.5,1,2
16327,r201008a,0,0.0,0,3
16328,r201008b,0,0.0,0,5
16329,r201008c,0,0.0,0,1
16330,r201008d,0,0.0,0,2
16331,r201008e,0,0.0,0,1
16332,r201008f,0,0.0,0,1
16333,r201008g,0,0.0,0,2
16334,r201008h,0,0.0,0,2
16335,r201013a,0,0.0,0,2
16336,r201013b,0,0.0,0,1
16337,r201012a,0,0.0,0,1
16338,r201012b,0,0.0,0,1
16339,r201012d,0,0.0,0,1
16340,r201012e,0,0.0,0,1
16341,r201012f,0,0.0,0,1
16342,r201015a,0,0.0,0,2
16343,r201015b,0,0.0,0,1
16344,r201015c,0,0.0,0,1
16345,r201015d,0,0.0,0,1
16346,r201015e,0,0.0,0,2
16347,r201015f,0,0.0,0,1
16348,r201015g,0,0.0,0,2
16349,r201014a,0,0.0,0,2
16350,r201015h,0,0.0,0,1
16351,r201015i,0,0.0,0,2
16352,r201019a,1,1.0,2,2
16353,r201019b,0,0.0,0,1
16354,r201019c,0,0.0,0,1
16355,r201019d,0,0.0,0,2
16356,r201019e,0,0.0,0,1
16357,r201019f,0,0.0,0,1
16358,r201019g,0,0.0,0,3
16359,r201019h,1,1.0,3,3
16360,r201019i,0,0.0,0,1
16361,r201019j,0,0.0,0,1
16362,r201020a,0,0.0,0,4
16363,r201020b,0,0.0,0,1
16364,r201020c,0,0.0,0,1
16365,r201020d,0,0.0,0,1
16366,r201020e,0,0.0,0,1
16367,r201020f,1,1.0,1,1
16368,r201019k,0,0.0,0,1
16369,r201019l,0,0.0,0,1
16370,r201019n,1,0.5,1,2
16371,r201019o,0,0.0,0,1
16372,r201019m,0,0.0,0,2
16373,r201021a,0,0.0,0,2
16374,r201021b,0,0.0,0,2
16375,r201021c,0,0.0,0,1
16376,r201021d,0,0.0,0,1
16377,r201020g,0,0.0,0,1
16378,r201020h,1,1.0,2,2
16379,r201022a,0,0.0,0,2
16380,r201022c,0,0.0,0,1
16381,r201022d,0,0.0,0,1
16382,r201021e,0,0.0,0,2
16383,r201023a,0,0.0,0,1
16384,r201022e,0,0.0,0,1
16385,r201022f,0,0.0,0,2
16386,r201022g,0,0.0,0,2
16387,r201022h,0,0.0,0,1
16388,r201023b,0,0.0,0,2
16389,r201026a,0,0.0,0,3
16390,r201026b,0,0.0,0,1
16391,r201029a,0,0.0,0,1
16392,r201030a,0,0.0,0,4
16393,r201030c,0,0.0,0,2
16394,r201030e,0,0.0,0,1
16395,r201030d,1,1.0,1,1
16396,r201030b,1,1.0,1,1
16397,r201102a,0,0.0,0,2
16398,r201103b,0,0.0,0,2
16399,r201103a,0,0.0,0,2
16400,r201103d,0,0.0,0,2
16401,r201103c,0,0.0,0,2
16402,r201105a,0,0.0,0,2
